融资主体,count
星展测控科技股份有限公司,4
深圳麦科田生物医疗技术股份有限公司,4
山东极视角科技股份有限公司,4
上海方润医疗科技股份有限公司,4
深蓝汽车科技有限公司,4
水贝文化传媒（深圳）股份有限公司,4
北京吉因加科技有限公司,4
载合汽车科技（苏州）有限公司,4
常州百佳年代薄膜科技股份有限公司,4
上海复旦上科多媒体股份有限公司,4
合肥芯谷微电子股份有限公司,4
华润生物医药有限公司,4
北京星辰天合科技股份有限公司,4
上海隐冠半导体技术有限公司,4
杭州嘉因生物科技有限公司,4
上海星思半导体有限责任公司,4
城兴设计集团股份有限公司,4
青岛德固特节能装备股份有限公司,4
南京江行联加智能科技有限公司,4
北京京深深向科技有限公司,4
江苏能华微电子科技发展有限公司,4
深圳市边界智控科技有限公司,4
安徽禾臣新材料有限公司,4
奇捷科技（深圳）有限公司,4
北京金匙基因科技有限公司,4
源卓微纳科技（苏州）股份有限公司,4
深圳硅基仿生科技股份有限公司,4
上海绾塍生物科技有限公司,4
长沙天仪空间科技研究院有限公司,4
上海太和水科技发展股份有限公司,4
深圳高铂科技有限公司,4
北京数盾信息科技有限公司,4
丰贺信息科技（上海）有限公司,4
深圳韦拓生物科技有限公司,4
上海图灵智算量子科技有限公司,4
苏州库瀚信息科技有限公司,4
中航光电科技股份有限公司,4
深圳绘王趋势科技股份有限公司,4
北京中睿天下信息技术有限公司,4
昂凯生命科技（苏州）有限公司,4
江苏好欣晴移动医疗科技有限公司,4
上海环码生物医药有限公司,4
唯捷创芯（天津）电子技术股份有限公司,4
杭州小饭柜科技有限公司,4
深圳顺式聚禾生物科技有限公司,4
广东嘉元科技股份有限公司,4
奕行智能科技（广州）有限公司,4
深圳市研一新材料有限责任公司,4
杭州中奥科技有限公司,4
西安炬光科技股份有限公司,4
成都威频科技有限公司,4
苏州利来工业智造股份有限公司,4
深圳扑浪量子半导体有限公司,4
深圳积木易搭科技技术有限公司,4
西安航天三沃化学有限公司,4
上海尚实航空发动机股份有限公司,4
苏州博思得电气有限公司,4
杭州德适生物科技有限公司,4
广东脉搏医疗科技有限公司,4
中航重机股份有限公司,4
深圳市镭神智能系统有限公司,4
北京初速度科技有限公司,4
浙江圣兆药物科技股份有限公司,4
深圳市海普洛斯生物科技有限公司,4
苏州锴威特半导体股份有限公司,4
北京可瑞生物科技有限公司,4
吉姆西半导体科技（无锡）有限公司,4
伏达半导体（合肥）股份有限公司,4
深圳安智杰科技有限公司,4
明阳智慧能源集团股份公司,4
苏州中辉激光科技有限公司,4
北京质肽生物医药科技有限公司,4
深圳市创鑫激光股份有限公司,4
无锡臻和生物科技有限公司,4
北京至格科技有限公司,4
西安欧中材料科技有限公司,4
海光信息技术股份有限公司,4
炬芯科技股份有限公司,4
奇异摩尔（上海）集成电路设计有限公司,4
苏州华道生物药业股份有限公司,4
孚能科技（赣州）股份有限公司,4
武汉中科通达高新技术股份有限公司,4
常州启赋安泰复合材料科技有限公司,4
北京忆芯科技有限公司,4
北京微动时空科技有限公司,4
苏州纳微科技股份有限公司,4
浙江华特装饰股份有限公司,4
南京国博电子股份有限公司,4
深圳市积加跨境网络科技有限公司,4
北京壹人壹本信息科技有限公司,4
贵州达沃斯光电有限公司,4
博众精工科技股份有限公司,4
致晶科技（北京）有限公司,4
南京万众岛电子商务有限公司,4
成都美尔贝科技股份有限公司,4
杭州大希地科技股份有限公司,4
宁波震裕科技股份有限公司,4
神顶科技（南京）有限公司,4
北京经纬恒润科技股份有限公司,4
苏州隆成电子设备有限公司,4
苏州云途半导体有限公司,4
华海清科股份有限公司,4
湖南新中合光电科技股份有限公司,4
中科慧远视觉技术（洛阳）有限公司,4
中科艾尔（北京）科技有限公司,4
北京佰为深科技发展有限公司,4
宁波隔空智能科技有限公司,4
上海艾力斯医药科技股份有限公司,4
深圳惠泰医疗器械股份有限公司,4
武汉先路医药科技股份有限公司,4
杭州一骑轻尘信息技术有限公司,4
龙迅半导体（合肥）股份有限公司,4
北京天广实生物技术股份有限公司,4
奈雪的茶控股有限公司,4
上海同星智能科技有限公司,4
南京英锐创电子科技有限公司,4
石家庄尚太科技股份有限公司,4
北京力控元通科技有限公司,4
遨博（北京）智能科技股份有限公司,4
北京拓领博泰生物科技有限公司,4
三博脑科医院管理集团股份有限公司,4
中广核风电有限公司,4
中科微针（北京）科技有限公司,4
北京盛磁科技有限公司,4
中茵微电子（南京）有限公司,4
赛赫智能科技（上海）股份有限公司,4
致真精密仪器（青岛）有限公司,4
山东帅克宠物用品股份有限公司,4
北京凝思软件股份有限公司,4
合肥升滕半导体技术有限公司,4
苏州极刻光核科技有限公司,4
西安思摩威新材料有限公司,4
武汉嘉晨电子技术有限公司,4
纵目科技（上海）股份有限公司,4
江苏惠利生物科技有限公司,4
深圳普罗吉医药科技有限公司,4
比科奇微电子（杭州）有限公司,4
质子汽车科技有限公司,4
湖南红太阳光电科技有限公司,4
多场低温科技（北京）有限公司,4
江苏鸿佳电子科技有限公司,4
广东快乐种子科技有限公司,4
杭州知衣科技有限公司,4
云知声智能科技股份有限公司,4
深圳市智佳能自动化有限公司,4
江苏唯达水处理技术股份有限公司,4
宁波海尔施基因科技股份有限公司,4
山东天岳先进科技股份有限公司,4
甚磁科技（上海）有限公司,4
深圳市安思疆科技有限公司,4
北京亿华通科技股份有限公司,4
翎医信息科技（上海）有限公司,4
安徽芯动联科微系统股份有限公司,4
科凝生物制药（深圳）有限公司,4
西安航天民芯科技有限公司,4
深圳华付技术股份有限公司,4
湖北芯擎科技有限公司,4
广东明阳电气股份有限公司,4
江苏准信自动化科技股份有限公司,4
诺领科技（南京）有限公司,4
浙江宜通华盛科技有限公司,4
江苏迈信林航空科技股份有限公司,4
贵州三力制药股份有限公司,4
北京盛诺基医药科技股份有限公司,4
浙江正雅齿科股份有限公司,4
零重力飞机工业（合肥）有限公司,4
合肥晶合集成电路股份有限公司,4
上海睿昂基因科技股份有限公司,4
长风药业股份有限公司,4
阿维塔科技（重庆）有限公司,4
海创药业股份有限公司,4
深圳市思坦科技有限公司,4
苏州海光芯创光电科技股份有限公司,4
江苏阿尔法药业股份有限公司,4
巩义市泛锐熠辉复合材料有限公司,4
东莞怡合达自动化股份有限公司,4
上海智元新创技术有限公司,4
北京爱思益普生物科技股份有限公司,4
深圳市爱普特微电子有限公司,4
深圳市欧冶半导体有限公司,4
砺铸智能设备（天津）有限公司,4
宁波瀚晟传动技术有限公司,4
中芯南方集成电路制造有限公司,4
苏州华太电子技术股份有限公司,4
天辰生物医药（苏州）有限公司,4
贵州易鲸捷信息技术有限公司,4
迪哲（江苏）医药股份有限公司,4
上海腾瑞制药股份有限公司,4
杭州融易算科技有限公司,4
华夏英泰（北京）生物技术有限公司,4
上海邦耀生物科技有限公司,4
芯海科技（深圳）股份有限公司,4
苏州乔发环保科技股份有限公司,4
常州艾肯智造科技有限公司,4
浙江科比特创新科技有限公司,4
杭州幄肯新材料科技有限公司,4
深圳市智安新能源科技有限公司,4
苏州舜云工程软件有限公司,4
深圳兔展智能科技有限公司,4
安徽华人健康医药股份有限公司,4
合肥四相至新科技有限公司,4
杭州玄机科技股份有限公司,4
如果新能源科技（江苏）股份有限公司,4
深圳市矩阵多元科技有限公司,4
深圳奥哲网络科技有限公司,4
中国船舶重工集团海洋防务与信息对抗股份有限公司,4
北京市九州风神科技股份有限公司,4
深圳赋乐科技集团有限公司,4
中科微至科技股份有限公司,4
浙江中控技术股份有限公司,4
龙芯中科技术股份有限公司,4
广州市易鸿智能装备股份有限公司,4
力神（青岛）新能源有限公司,4
润泰新材料股份有限公司,4
挚感（苏州）光子科技有限公司,4
上海沃比医疗科技有限公司,4
北京远舢智能科技有限公司,4
重庆太蓝新能源有限公司,4
深圳亘存科技有限责任公司,4
康博司南（北京）科技有限公司,4
成都精灵云科技有限公司,4
青岛中科英泰商用系统股份有限公司,4
粤海永顺泰集团股份有限公司,4
北京十荟科技有限公司,4
臻驱科技（上海）有限公司,4
东莞市朗泰通科技股份有限公司,4
易兆微电子（杭州）股份有限公司,4
珠海沙砾生物科技有限公司,4
深圳和美精艺半导体科技股份有限公司,3
正泰新能科技有限公司,3
合肥泰禾智能科技集团股份有限公司,3
西湖生物医药科技（杭州）有限公司,3
中山康方生物医药有限公司,3
北京晶品特装科技股份有限公司,3
北京同益中新材料科技股份有限公司,3
无锡市同步电子科技有限公司,3
杭州康晟健康管理咨询有限公司,3
武汉睿健医药科技有限公司,3
深圳宏芯宇电子股份有限公司,3
中能锂电科技泰州有限公司,3
陕西星环聚能科技有限公司,3
山谷网安科技股份有限公司,3
北京序轮科技有限公司,3
冻冻（北京）网络科技有限公司,3
武汉天源环保股份有限公司,3
中电金信数字科技集团有限公司,3
广州引力波信息科技有限公司,3
厦门码灵半导体技术有限公司,3
苏州东微半导体股份有限公司,3
浙江帕瓦新能源股份有限公司,3
深圳闪量科技有限公司,3
北京兴汉网际股份有限公司,3
常州乐奥医疗科技股份有限公司,3
御数坊（北京）科技有限公司,3
广东三石园科技有限公司,3
构美（浙江）信息科技有限公司,3
益佳达医疗科技（上海）有限公司,3
北京航空材料研究院股份有限公司,3
上海迪赛诺医药集团股份有限公司,3
赛元生物科技（杭州）有限公司,3
陕西天策新材料科技有限公司,3
微崇半导体（北京）有限公司,3
厦门千万时科技有限公司,3
甘肃皓天科技股份有限公司,3
拇指衣橱（浙江）服装科技有限公司,3
湖北祥源新材科技股份有限公司,3
深圳瞬玩科技有限公司,3
海南大圣娱乐有限公司,3
深圳市微埃智能科技有限公司,3
武汉海微科技有限公司,3
武昌船舶重工集团有限公司,3
宁波江丰生物信息技术有限公司,3
杭州中电安科现代科技有限公司,3
上海斗象信息科技有限公司,3
深圳市越洋达科技有限公司,3
上海宾通智能科技有限公司,3
上海瑞一医药科技股份有限公司,3
龙讯旷腾（深圳）科技有限公司,3
极电光能有限公司,3
浙江最成半导体科技有限公司,3
